run,split,instance_id,resolved,steps,cost_usd,exit_status,failed_edits
20240402_sweagent_claude3opus,full,sympy__sympy-17288,False,22,3.77838000,submitted,1
20240402_sweagent_claude3opus,full,sympy__sympy-17318,False,10,1.50996000,submitted,0
20240402_sweagent_claude3opus,full,sympy__sympy-17340,False,6,4.47031500,exit_cost,0
20240402_sweagent_claude3opus,full,sympy__sympy-17394,False,22,4.08454500,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,sympy__sympy-17512,False,23,4.13934000,submitted (exit_cost),15
20240402_sweagent_claude3opus,full,sympy__sympy-17630,False,20,4.13677500,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,sympy__sympy-17653,False,11,2.24902500,submitted,0
20240402_sweagent_claude3opus,full,sympy__sympy-17655,False,14,2.39296500,submitted,1
20240402_sweagent_claude3opus,full,sympy__sympy-17696,False,22,4.08468000,submitted (exit_cost),7
20240402_sweagent_claude3opus,full,sympy__sympy-17720,False,22,4.12533000,submitted (exit_cost),3
20240402_sweagent_claude3opus,full,sympy__sympy-17770,False,22,4.15374000,submitted (exit_cost),2
20240402_sweagent_claude3opus,full,sympy__sympy-17809,False,22,4.11933000,submitted (exit_cost),3
20240402_sweagent_claude3opus,full,sympy__sympy-17813,False,14,2.22105000,submitted,2
20240402_sweagent_claude3opus,full,sympy__sympy-17821,False,23,4.32099000,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,sympy__sympy-17845,False,23,4.07728500,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,sympy__sympy-18030,False,23,4.48764000,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,sympy__sympy-18033,False,20,4.18410000,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,sympy__sympy-18057,False,19,4.00338000,submitted (exit_cost),12
20240402_sweagent_claude3opus,full,sympy__sympy-18062,False,23,4.16862000,submitted (exit_cost),2
20240402_sweagent_claude3opus,full,sympy__sympy-18087,False,21,4.08256500,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,sympy__sympy-18109,False,21,4.07815500,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,sympy__sympy-18116,False,21,4.15200000,submitted (exit_cost),5
20240402_sweagent_claude3opus,full,sympy__sympy-18130,False,23,4.16749500,submitted (exit_cost),4
20240402_sweagent_claude3opus,full,sympy__sympy-18137,False,15,2.53590000,submitted,1
20240402_sweagent_claude3opus,full,sympy__sympy-18168,False,16,2.55150000,submitted,1
20240402_sweagent_claude3opus,full,sympy__sympy-18189,False,20,4.11247500,submitted (exit_cost),4
20240402_sweagent_claude3opus,full,sympy__sympy-18191,False,9,4.97301000,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,sympy__sympy-18198,False,19,3.70042500,submitted,1
20240402_sweagent_claude3opus,full,sympy__sympy-18200,False,11,1.62319500,submitted,1
20240402_sweagent_claude3opus,full,sympy__sympy-18256,False,19,3.29961000,submitted,0
20240402_sweagent_claude3opus,full,sympy__sympy-18273,False,22,4.14172500,submitted (exit_cost),4
20240402_sweagent_claude3opus,full,sympy__sympy-18351,False,18,3.85744500,submitted,1
20240402_sweagent_claude3opus,full,sympy__sympy-18477,False,21,4.11421500,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,sympy__sympy-18478,False,22,4.19196000,submitted (exit_cost),5
20240402_sweagent_claude3opus,full,sympy__sympy-18532,False,17,2.69514000,submitted,2
20240402_sweagent_claude3opus,full,sympy__sympy-18587,False,21,4.00354500,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,sympy__sympy-18605,False,10,1.57806000,submitted,0
20240402_sweagent_claude3opus,full,sympy__sympy-18621,False,20,4.02655500,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,sympy__sympy-18630,False,11,2.18991000,submitted,1
20240402_sweagent_claude3opus,full,sympy__sympy-18633,False,20,4.18639500,submitted (exit_cost),3
20240402_sweagent_claude3opus,full,sympy__sympy-18667,False,22,3.60657000,submitted,0
20240402_sweagent_claude3opus,full,sympy__sympy-18698,False,17,3.02250000,submitted,1
20240402_sweagent_claude3opus,full,sympy__sympy-18728,False,21,4.11012000,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,sympy__sympy-18744,False,13,2.16354000,submitted,0
20240402_sweagent_claude3opus,full,sympy__sympy-18765,False,16,2.57986500,submitted,1
20240402_sweagent_claude3opus,full,sympy__sympy-18810,False,22,4.01631000,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,sympy__sympy-18835,False,22,4.03582500,submitted (exit_cost),3
20240402_sweagent_claude3opus,full,sympy__sympy-18903,False,16,2.62786500,submitted,0
20240402_sweagent_claude3opus,full,sympy__sympy-18908,False,14,2.46919500,submitted,0
20240402_sweagent_claude3opus,full,sympy__sympy-18922,False,25,4.09240500,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,sympy__sympy-18961,False,22,4.16412000,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,sympy__sympy-19007,False,22,4.19329500,submitted (exit_cost),5
20240402_sweagent_claude3opus,full,sympy__sympy-19016,False,15,2.52609000,submitted,0
20240402_sweagent_claude3opus,full,sympy__sympy-19040,False,23,4.14219000,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,sympy__sympy-19091,False,13,2.33881500,submitted,2
20240402_sweagent_claude3opus,full,sympy__sympy-19093,False,22,4.18866000,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,sympy__sympy-19110,False,24,4.06155000,exit_cost,21
20240402_sweagent_claude3opus,full,sympy__sympy-19182,False,6,1.02355500,submitted,0
20240402_sweagent_claude3opus,full,sympy__sympy-19201,False,20,4.13788500,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,sympy__sympy-19254,False,21,4.01733000,submitted (exit_cost),13
20240402_sweagent_claude3opus,full,sympy__sympy-19487,False,23,4.17067500,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,sympy__sympy-19495,False,26,4.14877500,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,sympy__sympy-19601,False,9,1.29595500,submitted,0
20240402_sweagent_claude3opus,full,sympy__sympy-19637,True,12,1.80168000,submitted,1
20240402_sweagent_claude3opus,full,sympy__sympy-19713,False,22,4.04857500,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,sympy__sympy-19783,False,25,4.17339000,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,sympy__sympy-19885,False,22,4.16880000,submitted (exit_cost),9
20240402_sweagent_claude3opus,full,sympy__sympy-19954,False,22,4.16427000,submitted (exit_cost),16
20240402_sweagent_claude3opus,full,sympy__sympy-20049,False,23,4.15596000,submitted (exit_cost),2
20240402_sweagent_claude3opus,full,sympy__sympy-20115,False,25,4.01785500,submitted (exit_cost),21
20240402_sweagent_claude3opus,full,sympy__sympy-20131,False,14,2.41984500,submitted,0
20240402_sweagent_claude3opus,full,sympy__sympy-20134,False,27,4.15060500,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,sympy__sympy-20139,False,23,4.16191500,exit_cost,11
20240402_sweagent_claude3opus,full,sympy__sympy-20154,False,24,4.02238500,submitted (exit_cost),10
20240402_sweagent_claude3opus,full,sympy__sympy-20169,False,10,1.71300000,submitted,0
20240402_sweagent_claude3opus,full,sympy__sympy-20212,False,21,4.03680000,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,sympy__sympy-20264,False,8,4.41858000,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,sympy__sympy-20322,False,22,4.06870500,submitted (exit_cost),10
20240402_sweagent_claude3opus,full,sympy__sympy-20428,False,17,3.65076000,submitted,0
20240402_sweagent_claude3opus,full,sympy__sympy-20438,False,22,4.22731500,submitted (exit_cost),4
20240402_sweagent_claude3opus,full,sympy__sympy-20442,False,17,2.53852500,submitted,0
20240402_sweagent_claude3opus,full,sympy__sympy-20476,False,22,4.23256500,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,sympy__sympy-20565,False,14,2.21892000,submitted,0
20240402_sweagent_claude3opus,full,sympy__sympy-20590,False,20,3.53755500,submitted,0
20240402_sweagent_claude3opus,full,sympy__sympy-20639,False,20,3.56812500,submitted,2
20240402_sweagent_claude3opus,full,sympy__sympy-20691,False,12,1.98540000,submitted,0
20240402_sweagent_claude3opus,full,sympy__sympy-20741,False,22,4.05519000,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,sympy__sympy-20801,False,21,3.96963000,submitted,1
20240402_sweagent_claude3opus,full,sympy__sympy-20916,False,23,4.03983000,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,sympy__sympy-21055,False,20,4.09825500,submitted (exit_cost),2
20240402_sweagent_claude3opus,full,sympy__sympy-21101,False,22,3.69345000,submitted,1
20240402_sweagent_claude3opus,full,sympy__sympy-21171,False,12,2.15076000,submitted,0
20240402_sweagent_claude3opus,full,sympy__sympy-21259,False,22,3.93198000,submitted,3
20240402_sweagent_claude3opus,full,sympy__sympy-21260,False,21,4.21459500,submitted (exit_cost),4
20240402_sweagent_claude3opus,full,sympy__sympy-21271,False,9,4.25677500,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,sympy__sympy-21286,False,23,4.18429500,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,sympy__sympy-21313,False,22,4.05646500,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,sympy__sympy-21379,False,22,4.05636000,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,sympy__sympy-21432,False,22,4.24033500,submitted (exit_cost),3
20240402_sweagent_claude3opus,full,sympy__sympy-21436,False,16,2.93241000,submitted,0
20240402_sweagent_claude3opus,full,sympy__sympy-21527,False,7,1.18410000,submitted,0
20240402_sweagent_claude3opus,full,sympy__sympy-21586,False,21,4.22628000,submitted (exit_cost),9
20240402_sweagent_claude3opus,full,sympy__sympy-21596,False,23,4.02418500,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,sympy__sympy-21612,False,11,1.81272000,submitted,0
20240402_sweagent_claude3opus,full,sympy__sympy-21627,False,12,4.14085500,submitted (exit_cost),4
20240402_sweagent_claude3opus,full,sympy__sympy-21769,False,14,2.20959000,submitted,1
20240402_sweagent_claude3opus,full,sympy__sympy-21806,True,13,2.22900000,submitted,1
20240402_sweagent_claude3opus,full,sympy__sympy-21847,False,20,3.77055000,submitted,2
20240402_sweagent_claude3opus,full,sympy__sympy-21849,False,14,2.61805500,submitted,0
20240402_sweagent_claude3opus,full,sympy__sympy-21864,False,20,4.00731000,submitted (exit_cost),6
20240402_sweagent_claude3opus,full,sympy__sympy-21930,False,20,3.28902000,submitted,1
20240402_sweagent_claude3opus,full,sympy__sympy-21931,False,14,2.27013000,submitted,0
20240402_sweagent_claude3opus,full,sympy__sympy-21932,False,24,4.13065500,exit_cost,0
20240402_sweagent_claude3opus,full,sympy__sympy-21952,False,22,4.17135000,submitted (exit_cost),2
20240402_sweagent_claude3opus,full,sympy__sympy-22005,False,16,2.92807500,submitted,0
20240402_sweagent_claude3opus,full,sympy__sympy-22080,False,17,3.03643500,submitted,0
20240402_sweagent_claude3opus,full,sympy__sympy-22098,False,23,4.14954000,submitted (exit_cost),4
20240402_sweagent_claude3opus,full,sympy__sympy-22236,False,13,2.18476500,submitted,1
20240402_sweagent_claude3opus,full,sympy__sympy-22383,False,15,3.26502000,submitted,0
20240402_sweagent_claude3opus,full,sympy__sympy-22402,False,22,3.71724000,submitted,5
20240402_sweagent_claude3opus,full,sympy__sympy-22456,True,21,3.65704500,submitted,0
20240402_sweagent_claude3opus,full,sympy__sympy-22706,False,11,1.70643000,submitted,0
20240402_sweagent_claude3opus,full,sympy__sympy-22714,False,9,1.45192500,submitted,1
20240402_sweagent_claude3opus,full,sympy__sympy-22740,False,23,4.11042000,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,sympy__sympy-22773,False,15,2.33761500,submitted,0
20240402_sweagent_claude3opus,full,sympy__sympy-22840,False,19,4.21507500,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,sympy__sympy-22914,True,15,2.53920000,submitted,5
20240402_sweagent_claude3opus,full,sympy__sympy-22934,False,18,2.98572000,submitted,2
20240402_sweagent_claude3opus,full,sympy__sympy-22969,False,22,4.08352500,submitted (exit_cost),5
20240402_sweagent_claude3opus,full,sympy__sympy-23021,False,20,4.14399000,submitted (exit_cost),11
20240402_sweagent_claude3opus,full,sympy__sympy-23117,False,21,4.10527500,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,sympy__sympy-23141,False,22,4.16286000,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,sympy__sympy-23191,False,21,4.12020000,exit_cost,0
20240402_sweagent_claude3opus,full,sympy__sympy-23296,False,21,4.16619000,submitted (exit_cost),5
20240402_sweagent_claude3opus,full,sympy__sympy-23413,False,24,4.02396000,submitted (exit_cost),3
20240402_sweagent_claude3opus,full,sympy__sympy-23534,False,24,3.90201000,submitted,1
20240402_sweagent_claude3opus,full,sympy__sympy-23560,False,23,4.10698500,submitted (exit_cost),11
20240402_sweagent_claude3opus,full,sympy__sympy-23729,False,16,2.68576500,submitted,0
20240402_sweagent_claude3opus,full,sympy__sympy-23808,False,18,3.30424500,submitted,1
20240402_sweagent_claude3opus,full,sympy__sympy-23824,False,21,4.10962500,submitted (exit_cost),2
20240402_sweagent_claude3opus,full,sympy__sympy-23950,False,11,1.53037500,submitted,0
20240402_sweagent_claude3opus,full,sympy__sympy-24066,True,10,1.59240000,submitted,1
20240402_sweagent_claude3opus,full,sympy__sympy-24102,False,21,4.02748500,submitted (exit_cost),3
20240402_sweagent_claude3opus,full,sympy__sympy-24152,True,11,1.80931500,submitted,0
20240402_sweagent_claude3opus,full,sympy__sympy-24213,False,22,4.08241500,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,sympy__sympy-24325,True,22,4.15366500,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,sympy__sympy-24353,False,7,0.94171500,submitted,0
20240402_sweagent_claude3opus,full,sympy__sympy-24370,True,15,2.45322000,submitted,0
20240402_sweagent_claude3opus,full,sympy__sympy-24539,True,12,1.96614000,submitted,0
20240402_sweagent_claude3opus,full,sympy__sympy-24562,False,21,4.15567500,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,sympy__sympy-24638,False,7,4.14750000,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,sympy__sympy-24661,False,20,4.01112000,submitted (exit_cost),10
20240402_sweagent_claude3opus,full,sympy__sympy-24723,False,12,1.88289000,submitted,0
20240402_sweagent_claude3opus,full,sympy__sympy-24909,False,18,3.17185500,submitted,3
20240402_sweagent_gpt4,lite,astropy__astropy-12907,False,36,4.09958000,submitted (exit_cost),23
20240402_sweagent_gpt4,lite,astropy__astropy-14182,False,33,4.02288000,submitted (exit_cost),2
20240402_sweagent_gpt4,lite,astropy__astropy-14365,False,10,0.90161000,submitted,1
20240402_sweagent_gpt4,lite,astropy__astropy-14995,True,17,1.86461000,submitted,0
20240402_sweagent_gpt4,lite,astropy__astropy-6938,False,36,4.12644000,submitted (exit_cost),1
20240402_sweagent_gpt4,lite,astropy__astropy-7746,False,22,2.62626000,submitted,9
20240402_sweagent_gpt4,lite,django__django-10914,True,8,0.75238000,submitted,0
20240402_sweagent_gpt4,lite,django__django-10924,False,22,2.57490000,submitted,4
20240402_sweagent_gpt4,lite,django__django-11001,False,16,1.65969000,submitted,0
20240402_sweagent_gpt4,lite,django__django-11019,False,17,1.99106000,submitted,0
20240402_sweagent_gpt4,lite,django__django-11039,True,31,4.11463000,submitted (exit_cost),25
20240402_sweagent_gpt4,lite,django__django-11049,False,21,2.23433000,submitted,10
20240402_sweagent_gpt4,lite,django__django-11099,True,18,1.61870000,submitted,0
20240402_sweagent_gpt4,lite,django__django-11133,True,14,1.27723000,submitted,0
20240402_sweagent_gpt4,lite,django__django-11179,False,16,1.68701000,submitted,1
20240402_sweagent_gpt4,lite,django__django-11283,False,12,1.14214000,submitted,2
20240402_sweagent_gpt4,lite,django__django-11422,False,26,2.94030000,submitted,3
20240402_sweagent_gpt4,lite,django__django-11564,False,27,3.06444000,submitted,0
20240402_sweagent_gpt4,lite,django__django-11583,True,8,0.83360000,submitted,0
20240402_sweagent_gpt4,lite,django__django-11620,False,33,4.05724000,submitted (exit_cost),17
20240402_sweagent_gpt4,lite,django__django-11630,False,32,3.81161000,submitted,15
20240402_sweagent_gpt4,lite,django__django-11742,False,9,0.87903000,submitted,0
20240402_sweagent_gpt4,lite,django__django-11797,False,31,4.03852000,submitted (exit_cost),1
20240402_sweagent_gpt4,lite,django__django-11815,False,24,2.54104000,submitted,1
20240402_sweagent_gpt4,lite,django__django-11848,False,27,3.29709000,submitted,0
20240402_sweagent_gpt4,lite,django__django-11905,False,22,2.36664000,submitted,0
20240402_sweagent_gpt4,lite,django__django-11910,False,32,4.12493000,submitted (exit_cost),8
20240402_sweagent_gpt4,lite,django__django-11964,False,24,2.54028000,submitted,0
20240402_sweagent_gpt4,lite,django__django-11999,False,35,4.00935000,submitted (exit_cost),0
20240402_sweagent_gpt4,lite,django__django-12113,False,30,4.04107000,submitted (exit_cost),8
20240402_sweagent_gpt4,lite,django__django-12125,False,15,1.53485000,submitted,0
20240402_sweagent_gpt4,lite,django__django-12184,False,18,2.33497000,submitted,0
20240402_sweagent_gpt4,lite,django__django-12284,False,34,4.05641000,submitted (exit_cost),0
20240402_sweagent_gpt4,lite,django__django-12286,True,9,0.76169000,submitted,0
20240402_sweagent_gpt4,lite,django__django-12308,False,34,4.06151000,submitted (exit_cost),1
20240402_sweagent_gpt4,lite,django__django-12453,True,10,1.09577000,submitted,1
20240402_sweagent_gpt4,lite,django__django-12470,False,31,4.04549000,submitted (exit_cost),0
20240402_sweagent_gpt4,lite,django__django-12497,False,13,1.35475000,submitted,0
20240402_sweagent_gpt4,lite,django__django-12589,False,29,4.10360000,submitted (exit_cost),8
20240402_sweagent_gpt4,lite,django__django-12700,False,13,1.22870000,submitted,0
20240402_sweagent_gpt4,lite,django__django-12708,False,28,3.74001000,submitted,11
20240402_sweagent_gpt4,lite,django__django-12747,False,32,4.10961000,submitted (exit_cost),6
20240402_sweagent_gpt4,lite,django__django-12856,False,36,4.06475000,submitted (exit_cost),3
20240402_sweagent_gpt4,lite,django__django-12908,False,36,4.03015000,submitted (exit_cost),7
20240402_sweagent_gpt4,lite,django__django-12915,False,36,4.09174000,submitted (exit_cost),7
20240402_sweagent_gpt4,lite,django__django-12983,True,13,1.25657000,submitted,0
20240402_sweagent_gpt4,lite,django__django-13028,False,32,4.00978000,submitted (exit_cost),11
20240402_sweagent_gpt4,lite,django__django-13033,False,28,4.12073000,submitted (exit_cost),2
20240402_sweagent_gpt4,lite,django__django-13158,False,33,4.07728000,submitted (exit_cost),4
20240402_sweagent_gpt4,lite,django__django-13220,False,21,2.28152000,submitted,0
20240402_sweagent_gpt4,lite,django__django-13230,True,15,2.09006000,submitted,7
20240402_sweagent_gpt4,lite,django__django-13265,False,13,1.30899000,submitted,0
20240402_sweagent_gpt4,lite,django__django-13315,False,23,2.63334000,submitted,1
20240402_sweagent_gpt4,lite,django__django-13321,False,20,2.30248000,submitted,6
20240402_sweagent_gpt4,lite,django__django-13401,True,23,2.59108000,submitted,0
20240402_sweagent_gpt4,lite,django__django-13447,True,12,1.22992000,submitted,3
20240402_sweagent_gpt4,lite,django__django-13448,False,32,4.03063000,submitted (exit_cost),26
20240402_sweagent_gpt4,lite,django__django-13551,False,14,1.46164000,submitted,0
20240402_sweagent_gpt4,lite,django__django-13590,False,37,4.10841000,submitted (exit_cost),29
20240402_sweagent_gpt4,lite,django__django-13658,True,7,0.68243000,submitted,0
20240402_sweagent_gpt4,lite,django__django-13660,False,12,1.11390000,submitted,1
20240402_sweagent_gpt4,lite,django__django-13710,False,25,2.69590000,submitted,15
20240402_sweagent_gpt4,lite,django__django-13757,False,17,1.85846000,submitted,2
20240402_sweagent_gpt4,lite,django__django-13768,False,16,1.62532000,submitted,6
20240402_sweagent_gpt4,lite,django__django-13925,False,6,0.64188000,submitted,0
20240402_sweagent_gpt4,lite,django__django-13933,False,9,0.86132000,submitted,1
20240402_sweagent_gpt4,lite,django__django-13964,False,25,3.00118000,submitted,0
20240402_sweagent_gpt4,lite,django__django-14016,False,26,2.86188000,submitted,8
20240402_sweagent_gpt4,lite,django__django-14017,False,33,4.11540000,submitted (exit_cost),1
20240402_sweagent_gpt4,lite,django__django-14155,False,9,0.78793000,submitted,0
20240402_sweagent_gpt4,lite,django__django-14238,True,26,3.02153000,submitted,1
20240402_sweagent_gpt4,lite,django__django-14382,True,11,0.96447000,submitted,0
20240402_sweagent_gpt4,lite,django__django-14411,False,16,1.65296000,submitted,1
20240402_sweagent_gpt4,lite,django__django-14534,False,14,1.41806000,submitted,0
20240402_sweagent_gpt4,lite,django__django-14580,False,13,1.15303000,submitted,1
20240402_sweagent_gpt4,lite,django__django-14608,False,13,1.39264000,submitted,0
20240402_sweagent_gpt4,lite,django__django-14667,False,31,3.86607000,submitted,0
20240402_sweagent_gpt4,lite,django__django-14672,True,16,1.77965000,submitted,0
20240402_sweagent_gpt4,lite,django__django-14730,False,14,1.25054000,submitted,0
20240402_sweagent_gpt4,lite,django__django-14752,True,5,0.46159000,submitted,0
20240402_sweagent_gpt4,lite,django__django-14787,True,18,1.85583000,submitted,0
20240402_sweagent_gpt4,lite,django__django-14855,True,29,3.50185000,submitted,4
20240402_sweagent_gpt4,lite,django__django-14915,True,18,1.82567000,submitted,0
20240402_sweagent_gpt4,lite,django__django-14997,False,29,4.05141000,submitted (exit_cost),1
20240402_sweagent_gpt4,lite,django__django-14999,True,7,0.64953000,submitted,1
20240402_sweagent_gpt4,lite,django__django-15061,False,9,0.90534000,submitted,0
20240402_sweagent_gpt4,lite,django__django-15202,False,22,2.47496000,submitted,0
20240402_sweagent_gpt4,lite,django__django-15213,True,32,3.79965000,submitted,5
20240402_sweagent_gpt4,lite,django__django-15252,False,31,3.54411000,submitted,7
20240402_sweagent_gpt4,lite,django__django-15320,False,17,1.68250000,submitted,0
20240402_sweagent_gpt4,lite,django__django-15347,True,9,0.76947000,submitted,0
20240402_sweagent_gpt4,lite,django__django-15388,False,17,1.85140000,submitted,0
20240402_sweagent_gpt4,lite,django__django-15400,False,11,0.99523000,submitted,0
20240402_sweagent_gpt4,lite,django__django-15498,False,15,1.44934000,submitted,1
20240402_sweagent_gpt4,lite,django__django-15695,False,34,4.01035000,submitted (exit_cost),15
20240402_sweagent_gpt4,lite,django__django-15738,False,11,1.18814000,submitted,0
20240402_sweagent_gpt4,lite,django__django-15781,False,20,2.23416000,submitted,0
20240402_sweagent_gpt4,lite,django__django-15789,False,10,1.00903000,submitted,1
20240402_sweagent_gpt4,lite,django__django-15790,False,32,4.02489000,submitted (exit_cost),24
20240402_sweagent_gpt4,lite,django__django-15814,True,14,1.43620000,submitted,1
20240402_sweagent_gpt4,lite,django__django-15819,False,8,0.71254000,submitted,0
20240402_sweagent_gpt4,lite,django__django-15851,False,39,4.04437000,exit_cost,30
20240402_sweagent_gpt4,lite,django__django-15902,False,19,2.21196000,submitted,0
20240402_sweagent_gpt4,lite,django__django-15996,False,13,1.21554000,submitted,0
20240402_sweagent_gpt4,lite,django__django-16041,False,35,4.01080000,submitted (exit_cost),2
20240402_sweagent_gpt4,lite,django__django-16046,True,17,1.60209000,submitted,2
20240402_sweagent_gpt4,lite,django__django-16139,True,6,0.54191000,submitted,0
20240402_sweagent_gpt4,lite,django__django-16229,False,37,4.12263000,submitted (exit_cost),8
20240402_sweagent_gpt4,lite,django__django-16255,True,6,0.52758000,submitted,0
20240402_sweagent_gpt4,lite,django__django-16379,True,10,0.94732000,submitted,0
20240402_sweagent_gpt4,lite,django__django-16400,False,26,3.22761000,submitted,0
20240402_sweagent_gpt4,lite,django__django-16408,False,36,4.14543000,submitted (exit_cost),5
20240402_sweagent_gpt4,lite,django__django-16527,True,5,0.42027000,submitted,1
20240402_sweagent_gpt4,lite,django__django-16595,True,18,1.90064000,submitted,2
20240402_sweagent_gpt4,lite,django__django-16816,False,13,1.36656000,submitted,1
20240402_sweagent_gpt4,lite,django__django-16820,False,21,2.45283000,submitted,0
20240402_sweagent_gpt4,lite,django__django-16873,True,35,4.10133000,submitted (exit_cost),6
20240402_sweagent_gpt4,lite,django__django-16910,False,32,4.13811000,submitted (exit_cost),1
20240402_sweagent_gpt4,lite,django__django-17051,False,21,2.53784000,submitted,0
20240402_sweagent_gpt4,lite,django__django-17087,False,18,1.79902000,submitted,1
20240402_sweagent_gpt4,lite,matplotlib__matplotlib-18869,False,22,2.39369000,submitted,1
20240402_sweagent_gpt4,lite,matplotlib__matplotlib-22711,False,14,1.45786000,submitted,1
20240402_sweagent_gpt4,lite,matplotlib__matplotlib-22835,False,16,1.62441000,submitted,1
20240402_sweagent_gpt4,lite,matplotlib__matplotlib-23299,False,33,4.07400000,submitted (exit_cost),4
20240402_sweagent_gpt4,lite,matplotlib__matplotlib-23314,False,23,2.58604000,submitted,2
20240402_sweagent_gpt4,lite,matplotlib__matplotlib-23476,False,10,1.03099000,submitted,2
20240402_sweagent_gpt4,lite,matplotlib__matplotlib-23562,False,10,0.92081000,submitted,0
20240402_sweagent_gpt4,lite,matplotlib__matplotlib-23563,False,15,1.70314000,submitted,0
20240402_sweagent_gpt4,lite,matplotlib__matplotlib-23913,False,30,4.15621000,submitted (exit_cost),0
20240402_sweagent_gpt4,lite,matplotlib__matplotlib-23964,True,8,0.79543000,submitted,0
20240402_sweagent_gpt4,lite,matplotlib__matplotlib-23987,False,33,4.15088000,submitted (exit_cost),0
20240402_sweagent_gpt4,lite,matplotlib__matplotlib-24149,False,12,1.16456000,submitted,0
20240402_sweagent_gpt4,lite,matplotlib__matplotlib-24265,False,16,1.42198000,submitted,1
20240402_sweagent_gpt4,lite,matplotlib__matplotlib-24334,False,34,4.10422000,submitted (exit_cost),0
20240402_sweagent_gpt4,lite,matplotlib__matplotlib-24970,False,11,1.03152000,submitted,0
20240402_sweagent_gpt4,lite,matplotlib__matplotlib-25079,False,31,4.17817000,submitted (exit_cost),0
20240402_sweagent_gpt4,lite,matplotlib__matplotlib-25311,False,11,1.23289000,submitted,0
20240402_sweagent_gpt4,lite,matplotlib__matplotlib-25332,False,33,4.09056000,submitted (exit_cost),0
20240402_sweagent_gpt4,lite,matplotlib__matplotlib-25433,False,20,2.08607000,submitted,0
20240402_sweagent_gpt4,lite,matplotlib__matplotlib-25442,False,9,0.79998000,submitted,0
20240402_sweagent_gpt4,lite,matplotlib__matplotlib-25498,False,33,4.14111000,submitted (exit_cost),20
20240402_sweagent_gpt4,lite,matplotlib__matplotlib-26011,True,30,3.53025000,submitted,0
20240402_sweagent_gpt4,lite,matplotlib__matplotlib-26020,True,9,1.22531000,submitted,0
20240402_sweagent_gpt4,lite,mwaskom__seaborn-2848,False,32,4.15075000,submitted (exit_cost),0
20240402_sweagent_gpt4,lite,mwaskom__seaborn-3010,True,12,1.22490000,submitted,3
20240402_sweagent_gpt4,lite,mwaskom__seaborn-3190,False,28,3.41242000,submitted,5
20240402_sweagent_gpt4,lite,mwaskom__seaborn-3407,False,18,2.33364000,submitted,0
20240402_sweagent_gpt4,lite,pallets__flask-4045,False,8,0.80380000,submitted,0
20240402_sweagent_gpt4,lite,pallets__flask-4992,False,15,1.52623000,submitted,2
20240402_sweagent_gpt4,lite,pallets__flask-5063,False,10,1.06382000,submitted,3
20240402_sweagent_gpt4,lite,psf__requests-1963,False,35,4.08790000,submitted (exit_cost),4
20240402_sweagent_gpt4,lite,psf__requests-2148,False,13,1.47094000,submitted,5
20240402_sweagent_gpt4,lite,psf__requests-2317,True,10,0.94091000,submitted,0
20240402_sweagent_gpt4,lite,psf__requests-2674,True,33,4.05424000,submitted (exit_cost),13
